,Datetime,Open,High,Low,Close,Volume,ScripName,ScripCode
633,2024-07-25T00:00:00,496.0,507.5,493.3,506.85,10943945,WIPRO,3787
634,2024-07-26T00:00:00,510.0,528.55,508.5,524.8,13076998,WIPRO,3787
635,2024-07-29T00:00:00,528.0,530.55,522.85,524.4,6005777,WIPRO,3787
636,2024-07-30T00:00:00,524.4,526.95,519.75,521.5,5408263,WIPRO,3787
637,2024-07-31T00:00:00,521.8,524.9,519.45,522.0,3879254,WIPRO,3787
638,2024-08-01T00:00:00,523.0,526.8,517.5,521.55,5379876,WIPRO,3787
639,2024-08-02T00:00:00,515.0,519.25,501.0,502.15,7826114,WIPRO,3787
640,2024-08-05T00:00:00,490.0,495.85,480.25,485.0,10969040,WIPRO,3787
641,2024-08-06T00:00:00,489.75,499.35,486.6,489.5,5635792,WIPRO,3787
642,2024-08-07T00:00:00,498.7,500.1,492.65,497.4,3539913,WIPRO,3787
643,2024-08-08T00:00:00,494.0,494.0,486.35,487.3,6580285,WIPRO,3787
644,2024-08-09T00:00:00,495.35,496.45,489.65,491.3,3032974,WIPRO,3787
645,2024-08-12T00:00:00,491.55,494.0,487.4,489.05,3669234,WIPRO,3787
646,2024-08-13T00:00:00,489.05,492.7,487.15,490.5,3144709,WIPRO,3787
647,2024-08-14T00:00:00,493.0,496.85,490.45,495.15,5560878,WIPRO,3787
648,2024-08-16T00:00:00,501.0,517.45,497.95,516.25,12965570,WIPRO,3787
649,2024-08-19T00:00:00,516.0,523.2,513.7,519.75,5733281,WIPRO,3787
650,2024-08-20T00:00:00,519.9,527.6,519.65,524.65,4771906,WIPRO,3787
651,2024-08-21T00:00:00,523.4,528.1,521.05,526.35,3227201,WIPRO,3787
652,2024-08-22T00:00:00,527.8,530.55,518.05,519.0,5748253,WIPRO,3787
653,2024-08-23T00:00:00,519.9,521.45,511.35,512.4,5638853,WIPRO,3787
654,2024-08-26T00:00:00,516.0,524.8,515.95,520.0,8675690,WIPRO,3787
655,2024-08-27T00:00:00,520.0,523.25,516.0,517.15,3982898,WIPRO,3787
656,2024-08-28T00:00:00,520.0,538.1,517.85,534.6,17187783,WIPRO,3787
657,2024-08-29T00:00:00,535.0,541.95,534.05,538.7,12842659,WIPRO,3787
658,2024-08-30T00:00:00,541.7,542.0,535.7,538.4,9717402,WIPRO,3787
659,2024-09-02T00:00:00,538.4,542.0,531.85,532.45,7867991,WIPRO,3787
660,2024-09-03T00:00:00,533.0,540.85,529.5,536.05,7528343,WIPRO,3787
661,2024-09-04T00:00:00,528.0,528.25,516.75,519.15,10201064,WIPRO,3787
662,2024-09-05T00:00:00,521.2,526.0,519.5,524.85,6034559,WIPRO,3787
663,2024-09-06T00:00:00,524.85,529.9,518.45,520.6,7289977,WIPRO,3787
664,2024-09-09T00:00:00,517.1,521.75,513.45,514.85,5959770,WIPRO,3787
665,2024-09-10T00:00:00,516.8,528.0,514.0,525.75,5143636,WIPRO,3787
666,2024-09-11T00:00:00,525.0,526.25,513.25,514.35,4130762,WIPRO,3787
667,2024-09-12T00:00:00,520.45,532.0,517.75,530.05,7889737,WIPRO,3787
668,2024-09-13T00:00:00,533.8,552.5,530.85,550.6,17959853,WIPRO,3787
669,2024-09-16T00:00:00,553.0,556.85,549.0,551.9,5544289,WIPRO,3787
670,2024-09-17T00:00:00,549.0,554.9,547.05,551.9,4364119,WIPRO,3787
671,2024-09-18T00:00:00,549.05,549.05,532.65,538.15,8332760,WIPRO,3787
672,2024-09-19T00:00:00,544.2,551.45,529.15,533.35,10484591,WIPRO,3787
673,2024-09-20T00:00:00,537.9,540.75,531.0,539.1,8332116,WIPRO,3787
674,2024-09-23T00:00:00,539.1,540.4,532.0,534.9,4272145,WIPRO,3787
675,2024-09-24T00:00:00,532.2,541.9,529.35,539.55,6177847,WIPRO,3787
676,2024-09-25T00:00:00,538.8,539.4,530.75,536.2,4032598,WIPRO,3787
677,2024-09-26T00:00:00,538.7,543.1,535.7,541.9,5701700,WIPRO,3787
678,2024-09-27T00:00:00,548.9,558.9,540.7,541.8,13231192,WIPRO,3787
679,2024-09-30T00:00:00,538.0,544.5,534.0,541.45,4099723,WIPRO,3787
680,2024-10-01T00:00:00,540.2,549.6,540.2,546.75,4705637,WIPRO,3787
681,2024-10-03T00:00:00,540.1,542.4,526.25,530.15,7017684,WIPRO,3787
682,2024-10-04T00:00:00,528.05,541.95,528.05,533.55,5961377,WIPRO,3787
683,2024-10-07T00:00:00,538.0,541.7,525.95,531.45,4939037,WIPRO,3787
684,2024-10-08T00:00:00,531.55,533.8,520.3,526.95,5751402,WIPRO,3787
685,2024-10-09T00:00:00,529.8,538.7,528.5,531.15,4420844,WIPRO,3787
686,2024-10-10T00:00:00,535.0,537.6,523.45,525.0,6310122,WIPRO,3787
687,2024-10-11T00:00:00,520.35,534.4,520.35,528.3,4218491,WIPRO,3787
688,2024-10-14T00:00:00,538.7,551.85,536.3,549.55,16568133,WIPRO,3787
689,2024-10-15T00:00:00,552.85,552.85,530.85,532.95,10800626,WIPRO,3787
690,2024-10-16T00:00:00,533.0,538.8,529.0,532.15,6276811,WIPRO,3787
691,2024-10-17T00:00:00,534.95,538.0,525.05,528.75,11877639,WIPRO,3787
692,2024-10-18T00:00:00,532.0,558.4,524.8,548.65,37326527,WIPRO,3787
693,2024-10-21T00:00:00,551.6,561.9,547.0,548.1,11983482,WIPRO,3787
694,2024-10-22T00:00:00,549.8,555.5,543.85,545.45,9239150,WIPRO,3787
695,2024-10-23T00:00:00,547.5,554.5,542.2,547.2,6349288,WIPRO,3787
696,2024-10-24T00:00:00,547.2,550.5,545.15,546.9,4788302,WIPRO,3787
697,2024-10-25T00:00:00,549.75,552.0,540.5,543.45,5062270,WIPRO,3787
698,2024-10-28T00:00:00,543.45,559.8,542.7,558.6,5592929,WIPRO,3787
699,2024-10-29T00:00:00,559.8,563.4,553.25,562.2,6027815,WIPRO,3787
700,2024-10-30T00:00:00,562.5,578.75,561.1,565.25,10377746,WIPRO,3787
701,2024-10-31T00:00:00,564.8,566.3,548.3,551.8,7840047,WIPRO,3787
702,2024-11-01T00:00:00,551.7,554.9,550.0,551.35,981405,WIPRO,3787
703,2024-11-04T00:00:00,551.0,552.45,534.2,540.8,4927780,WIPRO,3787
704,2024-11-05T00:00:00,543.0,545.35,540.4,543.7,3431130,WIPRO,3787
705,2024-11-06T00:00:00,547.45,565.85,541.0,563.9,9777442,WIPRO,3787
706,2024-11-07T00:00:00,566.0,569.7,554.45,563.4,5998571,WIPRO,3787
707,2024-11-08T00:00:00,565.0,578.8,565.0,569.0,10426329,WIPRO,3787
708,2024-11-11T00:00:00,569.0,583.2,566.05,573.5,8069722,WIPRO,3787
709,2024-11-12T00:00:00,575.0,579.7,569.05,570.65,5630445,WIPRO,3787
710,2024-11-13T00:00:00,570.0,573.6,565.55,569.0,5695600,WIPRO,3787
711,2024-11-14T00:00:00,568.95,574.55,564.2,566.7,4891760,WIPRO,3787
712,2024-11-18T00:00:00,566.7,566.7,540.3,552.85,7644882,WIPRO,3787
713,2024-11-19T00:00:00,556.0,569.8,554.7,562.0,6459889,WIPRO,3787
714,2024-11-21T00:00:00,562.0,567.6,555.3,557.15,5836304,WIPRO,3787
715,2024-11-22T00:00:00,561.95,573.6,557.9,571.4,15005348,WIPRO,3787
